ImageName,Time,star#,SATID,xpos,ypos,ra-j2000,decl-j2000,Azimuth,Elevation,starCatMag,snr,frameCalConstant,#CalStars,phaseAngle,PhaseAngleLoss,Range(km),measuredMag,magUnc,standardError,MagNorm,shadow,expDuration,sensorNum,#SaturadedPixels,TOES
/home/telescope/abbott/53357-20230421-021529B-085.fit,111.0950111,0,53357,517.66,305.35,47.182381,45.844016,309.106829,26.338256,0,24.096,21.524,10,-142.194,3.837,712.6,5.01,0.044,0.296,5.746,0,0.043162,287,0,-0.307
/home/telescope/abbott/53357-20230421-021529B-091.fit,111.0950807,0,53357,531.55,320.24,49.49887,47.030292,309.40857,28.294877,0,23.383,21.429,10,-140.337,3.686,675.3,5.038,0.045,0.31,5.891,0,0.043162,287,0,-0.307
/home/telescope/abbott/53357-20230421-021529B-093.fit,111.0951031,0,53357,537.4,322.7,50.315518,47.425775,309.51421,28.965172,0,26.31,21.55,9,-139.698,3.636,663.5,5.061,0.041,0.224,5.952,0,0.043162,287,0,-0.308
/home/telescope/abbott/53357-20230421-021529B-095.fit,111.0951255,0,53357,541.6,325.1,51.165175,47.827822,309.626596,29.653454,0,25.994,21.619,14,-139.04,3.585,651.7,5.169,0.041,0.24,6.099,0,0.043162,287,0,-0.313
/home/telescope/abbott/35946-20230421-044031B-031.fit,111.1953192,0,35946,503.97,430.92,313.816948,76.606897,9.886893,28.508016,0,278.643,21.685,11,-104.875,1.745,1392.1,7.102,0.004,0.201,6.384,0,0.057355,287,0,0.115
/home/telescope/abbott/35946-20230421-044031B-032.fit,111.1953321,0,35946,503.77,431.82,314.820059,76.539704,9.713236,28.321098,0,429.06,21.723,15,-105.117,1.754,1398,6.662,0.003,0.148,5.935,0,0.057355,287,0,0.103
/home/telescope/abbott/35946-20230421-044031B-033.fit,111.195342,0,35946,505.08,433.29,315.600828,76.484304,9.577205,28.174232,0,358.578,21.834,30,-105.307,1.761,1402.5,6.967,0.003,0.261,6.232,0,0.057355,287,0,0.105
/home/telescope/abbott/35946-20230421-044031B-034.fit,111.1953544,0,35946,506.71,434.25,316.558723,76.41256,9.409218,27.992323,0,344.601,21.81,18,-105.543,1.77,1408.2,6.998,0.003,0.205,6.255,0,0.057355,287,0,0.105
/home/telescope/abbott/35946-20230421-044031B-035.fit,111.1953669,0,35946,507.28,436.1,317.49823,76.337766,9.243365,27.8117,0,348.047,21.693,17,-105.776,1.779,1414,6.881,0.003,0.268,6.129,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-036.fit,111.1953768,0,35946,508.05,437.05,318.237931,76.275885,9.111863,27.668006,0,350.194,21.68,18,-105.961,1.787,1418.6,6.854,0.003,0.268,6.095,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-037.fit,111.1953892,0,35946,509.34,438.12,319.147184,76.194971,8.949684,27.488488,0,320.383,21.733,18,-106.192,1.795,1424.3,6.987,0.003,0.372,6.219,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-038.fit,111.1954017,0,35946,510.25,439.77,320.042533,76.111332,8.788519,27.309658,0,323.678,21.635,14,-106.422,1.804,1430.1,6.877,0.003,0.331,6.1,0,0.057355,287,0,0.106
/home/telescope/abbott/35946-20230421-044031B-039.fit,111.1954116,0,35946,511.11,441.03,320.743045,76.042925,8.661448,27.16811,0,356.128,21.636,13,-106.603,1.812,1434.7,6.784,0.003,0.231,6,0,0.057355,287,0,0.105
/home/telescope/abbott/35946-20230421-044031B-040.fit,111.195424,0,35946,513.01,441.9,321.608656,75.95469,8.503168,26.991102,0,341.149,21.904,15,-106.83,1.821,1440.5,7.1,0.003,0.363,6.307,0,0.057355,287,0,0.107
/home/telescope/abbott/35946-20230421-044031B-041.fit,111.1954365,0,35946,513.19,442.14,322.448047,75.864251,8.348737,26.816376,0,313.232,21.995,14,-107.053,1.829,1446.4,7.255,0.003,0.359,6.454,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-042.fit,111.1954464,0,35946,514.1,442.55,323.112185,75.790007,8.2254,26.67659,0,319.126,22.02,13,-107.231,1.836,1451,7.281,0.003,0.348,6.473,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-043.fit,111.1954588,0,35946,515.87,442.48,323.926994,75.69482,8.07302,26.502461,0,292.314,21.782,21,-107.453,1.845,1456.9,7.142,0.004,0.399,6.325,0,0.057355,287,0,0.105
/home/telescope/abbott/35946-20230421-044031B-044.fit,111.1954713,0,35946,516.12,443.05,324.723825,75.597368,7.922731,26.329353,0,311.598,21.904,25,-107.673,1.854,1462.8,7.18,0.003,0.36,6.354,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-045.fit,111.1954812,0,35946,516.69,443.07,325.348529,75.518386,7.803724,26.192075,0,314.394,21.848,16,-107.847,1.861,1467.5,7.131,0.003,0.449,6.298,0,0.057355,287,0,0.103
/home/telescope/abbott/35946-20230421-044031B-046.fit,111.1954936,0,35946,518.26,442.82,326.118804,75.417764,7.655506,26.020805,0,242.792,21.8,16,-108.065,1.87,1473.4,7.378,0.004,0.459,6.536,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-047.fit,111.1955061,0,35946,518.63,443.01,326.875724,75.314304,7.508654,25.849337,0,292.194,21.957,18,-108.282,1.878,1479.3,7.316,0.004,0.433,6.466,0,0.057355,287,0,0.108
/home/telescope/abbott/35946-20230421-044031B-048.fit,111.195516,0,35946,519.4,442.16,327.461951,75.231087,7.394002,25.714406,0,282.732,21.797,11,-108.452,1.885,1484.1,7.19,0.004,0.171,6.333,0,0.057355,287,0,0.105
/home/telescope/abbott/35946-20230421-044031B-049.fit,111.1955284,0,35946,519.79,441.93,328.184658,75.125507,7.251125,25.546149,0,290.688,21.68,33,-108.664,1.894,1490,7.041,0.004,0.29,6.175,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-050.fit,111.1955409,0,35946,521.07,441.84,328.894606,75.018057,7.109243,25.378329,0,276.348,21.843,18,-108.876,1.903,1496,7.27,0.004,0.278,6.395,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-051.fit,111.1955508,0,35946,521.56,441.45,329.451986,74.930646,6.996907,25.244383,0,313.647,21.769,17,-109.044,1.91,1500.8,7.049,0.003,0.261,6.167,0,0.057355,287,0,0.106
/home/telescope/abbott/35946-20230421-044031B-052.fit,111.1955632,0,35946,521.35,440.34,330.132317,74.82026,6.858588,25.078225,0,266.151,21.06,14,-109.253,1.918,1506.8,6.506,0.004,0.253,5.616,0,0.057355,287,0,0.105
/home/telescope/abbott/35946-20230421-044031B-053.fit,111.1955757,0,35946,522.41,440.32,330.798641,74.709156,6.721364,24.913528,0,296.149,21.634,25,-109.46,1.927,1512.8,6.998,0.004,0.359,6.099,0,0.057355,287,0,0.103
/home/telescope/abbott/35946-20230421-044031B-054.fit,111.1955856,0,35946,523.87,440.06,331.323866,74.618613,6.612243,24.781515,0,262.531,21.659,27,-109.625,1.933,1517.6,7.115,0.004,0.303,6.209,0,0.057355,287,0,0.105
/home/telescope/abbott/35946-20230421-044031B-055.fit,111.195598,0,35946,524.25,439.95,331.964436,74.505366,6.477678,24.618571,0,276.773,21.673,32,-109.829,1.942,1523.6,7.084,0.004,0.299,6.17,0,0.057355,287,0,0.104
/home/telescope/abbott/35946-20230421-044031B-056.fit,111.1956105,0,35946,524.14,439.93,332.59138,74.389882,6.3449,24.455478,0,311.938,21.382,32,-110.033,1.95,1529.7,6.845,0.003,0.309,5.922,0,0.067669,287,0,0.101
/home/telescope/abbott/35946-20230421-044031B-057.fit,111.1956209,0,35946,525.16,440.09,333.100918,74.293671,6.235761,24.321266,0,306.58,21.72,29,-110.2,1.957,1534.7,7.063,0.004,0.213,6.133,0,0.067669,287,0,0.098
/home/telescope/abbott/35946-20230421-044031B-058.fit,111.1956333,0,35946,526.71,440.94,333.705573,74.176535,6.104816,24.159853,0,286.026,21.563,24,-110.401,1.966,1540.8,7.104,0.004,0.29,6.165,0,0.067669,287,0,0.1
/home/telescope/abbott/35946-20230421-044031B-059.fit,111.1956433,0,35946,527.23,441.19,334.178409,74.082149,6.001474,24.031489,0,270.444,21.725,28,-110.561,1.973,1545.7,7.319,0.004,0.302,6.373,0,0.067669,287,0,0.1
/home/telescope/abbott/35946-20230421-044031B-060.fit,111.1956557,0,35946,527.67,442.08,334.758102,73.963746,5.873358,23.87218,0,294.222,21.759,17,-110.759,1.981,1551.8,7.282,0.004,0.301,6.328,0,0.067669,287,0,0.099
/home/telescope/abbott/35946-20230421-044031B-061.fit,111.1956681,0,35946,528.14,443.44,335.329771,73.843785,5.745502,23.712702,0,313.239,21.711,12,-110.957,1.989,1557.9,7.197,0.003,0.181,6.234,0,0.067669,287,0,0.102
/home/telescope/abbott/35946-20230421-044031B-062.fit,111.1956781,0,35946,528.63,445.26,335.771102,73.74822,5.645976,23.587226,0,270.937,21.828,25,-111.113,1.996,1562.8,7.448,0.004,0.286,6.479,0,0.067669,287,0,0.099
/home/telescope/abbott/35946-20230421-044031B-063.fit,111.1956905,0,35946,529.72,446.15,336.318166,73.627011,5.52126,23.429625,0,234.4,21.736,25,-111.308,2.004,1568.9,7.498,0.005,0.224,6.52,0,0.067669,287,0,0.101
/home/telescope/abbott/35946-20230421-044031B-064.fit,111.1957029,0,35946,530.97,447.82,336.851019,73.505281,5.398519,23.273213,0,252.565,21.948,17,-111.501,2.012,1575,7.645,0.004,0.274,6.659,0,0.067669,287,0,0.101
/home/telescope/abbott/35946-20230421-044031B-065.fit,111.1957129,0,35946,531.7,448.55,337.26937,73.40756,5.301115,23.148776,0,256.349,21.891,25,-111.654,2.019,1580,7.556,0.004,0.267,6.563,0,0.067669,287,0,0.1
/home/telescope/abbott/35946-20230421-044031B-069.fit,111.1957601,0,35946,534.25,448.98,339.167532,72.936833,4.847616,22.562725,0,233.139,21.707,15,-112.375,2.05,1603.5,7.476,0.005,0.27,6.451,0,0.067669,287,0,0.107
/home/telescope/abbott/35946-20230421-044031B-070.fit,111.1957725,0,35946,534.53,448.69,339.63454,72.81486,4.732733,22.413868,0,203.306,21.749,16,-112.558,2.058,1609.7,7.692,0.005,0.34,6.658,0,0.067669,287,0,0.098
/home/telescope/abbott/35946-20230421-044031B-071.fit,111.1957825,0,35946,535.28,448.2,340.00555,72.714327,4.640885,22.292446,0,231.387,21.773,18,-112.707,2.065,1614.7,7.565,0.005,0.305,6.525,0,0.067669,287,0,0.1
/home/telescope/abbott/35946-20230421-044031B-072.fit,111.1957949,0,35946,535.17,448.1,340.461971,72.58918,4.526464,22.142104,0,216.833,21.594,13,-112.891,2.073,1620.9,7.467,0.005,0.215,6.418,0,0.067669,287,0,0.101
/home/telescope/abbott/35946-20230421-044031B-073.fit,111.1958073,0,35946,536.8,447.07,340.908258,72.463476,4.413423,21.99235,0,243.548,21.627,23,-113.074,2.081,1627.1,7.349,0.004,0.26,6.292,0,0.067669,287,0,0.102
/home/telescope/abbott/35946-20230421-044031B-074.fit,111.1958172,0,35946,537.91,446.97,341.258203,72.363437,4.323766,21.873844,0,224.751,21.573,20,-113.219,2.087,1632.2,7.39,0.005,0.271,6.326,0,0.067669,287,0,0.101
/home/telescope/abbott/35946-20230421-044031B-075.fit,111.1958297,0,35946,538.39,446.3,341.685654,72.237258,4.213463,21.725623,0,174.476,21.776,15,-113.399,2.095,1638.4,7.865,0.006,0.216,6.793,0,0.067669,287,0,0.101
/home/telescope/abbott/35946-20230421-044031B-076.fit,111.1958421,0,35946,538.85,445.78,342.10492,72.111368,4.103934,21.578626,0,205.354,21.73,13,-113.578,2.103,1644.7,7.658,0.005,0.246,6.578,0,0.067669,287,0,0.1
/home/telescope/abbott/35946-20230421-044031B-077.fit,111.1958521,0,35946,539.08,445.08,342.435689,72.010163,4.016639,21.461137,0,204.034,21.693,15,-113.721,2.109,1649.7,7.616,0.005,0.235,6.529,0,0.067669,287,0,0.101
/home/telescope/abbott/35946-20230421-044031B-078.fit,111.1958645,0,35946,539.41,445.45,342.837958,71.884604,3.909447,21.316224,0,177.239,21.628,16,-113.898,2.117,1656,7.72,0.006,0.178,6.625,0,0.067669,287,0,0.097
/home/telescope/abbott/35946-20230421-044031B-079.fit,111.1958745,0,35946,539.78,445.6,343.158457,71.782503,3.823213,21.199058,0,191.827,21.525,28,-114.04,2.124,1661.1,7.657,0.006,0.24,6.555,0,0.077969,287,0,0.099
/home/telescope/abbott/35946-20230421-044031B-080.fit,111.1958873,0,35946,540.81,445.91,343.559568,71.65236,3.714197,21.05051,0,211.926,21.571,28,-114.22,2.132,1667.7,7.585,0.005,0.335,6.474,0,0.077969,287,0,0.095
/home/telescope/abbott/35946-20230421-044031B-081.fit,111.1958998,0,35946,541.95,446.9,343.942018,71.525605,3.609101,20.906677,0,166.746,21.653,18,-114.394,2.14,1674,7.909,0.006,0.275,6.79,0,0.077969,287,0,0.096
/home/telescope/abbott/35946-20230421-044031B-082.fit,111.1959097,0,35946,542.29,448.01,344.238953,71.424927,3.526797,20.793065,0,197.051,21.77,18,-114.532,2.146,1679.1,7.852,0.005,0.348,6.727,0,0.077969,287,0,0.093
/home/telescope/abbott/35946-20230421-044031B-083.fit,111.1959221,0,35946,542.53,448.9,344.607134,71.298057,3.423709,20.650548,0,151.838,21.624,18,-114.704,2.154,1685.4,7.976,0.007,0.421,6.842,0,0.077969,287,0,0.094
/home/telescope/abbott/35946-20230421-044031B-084.fit,111.1959346,0,35946,542.4,449.95,344.968143,71.170845,3.321593,20.508424,0,169.054,21.786,32,-114.875,2.161,1691.8,8.032,0.006,0.452,6.89,0,0.077969,287,0,0.095
/home/telescope/abbott/35946-20230421-044031B-085.fit,111.1959445,0,35946,543.04,451.08,345.252192,71.069977,3.240326,20.396116,0,226.998,21.706,18,-115.011,2.168,1696.9,7.626,0.005,0.28,6.478,0,0.077969,287,0,0.095
/home/telescope/abbott/35946-20230421-044031B-086.fit,111.1959569,0,35946,543.13,451.28,345.598084,70.942368,3.140811,20.254965,0,221.694,21.629,20,-115.18,2.175,1703.2,7.53,0.005,0.339,6.374,0,0.077969,287,0,0.096
/home/telescope/abbott/35946-20230421-044031B-087.fit,111.1959694,0,35946,543.95,451.4,345.938367,70.816069,3.041645,20.115723,0,223.019,21.889,16,-115.348,2.183,1709.6,7.83,0.005,0.281,6.665,0,0.077969,287,0,0.096
/home/telescope/abbott/35946-20230421-044031B-088.fit,111.1959793,0,35946,545.08,451.81,346.206778,70.715317,2.962613,20.005036,0,237.502,21.508,13,-115.481,2.189,1714.7,7.387,0.005,0.304,6.216,0,0.077969,287,0,0.095
/home/telescope/abbott/35946-20230421-044031B-089.fit,111.1959917,0,35946,545.74,451.91,346.534985,70.588803,2.865241,19.866723,0,202.011,21.709,14,-115.647,2.197,1721.2,7.762,0.005,0.414,6.583,0,0.077969,287,0,0.094
/home/telescope/abbott/35946-20230421-044031B-090.fit,111.1960042,0,35946,546.13,451.52,346.857227,70.462272,2.768653,19.728974,0,197.66,21.545,14,-115.812,2.205,1727.6,7.594,0.005,0.32,6.407,0,0.077969,287,0,0.095
/home/telescope/abbott/35946-20230421-044031B-091.fit,111.1960141,0,35946,546.22,451.45,347.109637,70.361384,2.692322,19.619559,0,184.302,21.613,22,-115.943,2.211,1732.7,7.742,0.006,0.293,6.548,0,0.077969,287,0,0.094
/home/telescope/abbott/35946-20230421-044031B-092.fit,111.1960265,0,35946,546.45,450.49,347.420239,70.235497,2.597502,19.48349,0,182.544,21.617,13,-116.106,2.218,1739.1,7.757,0.006,0.366,6.555,0,0.077969,287,0,0.093
/home/telescope/abbott/35946-20230421-044031B-093.fit,111.1960365,0,35946,546.55,450.38,347.6661,70.134706,2.521707,19.374885,0,169.65,21.519,15,-116.236,2.224,1744.3,7.747,0.006,0.268,6.539,0,0.077969,287,0,0.094
/home/telescope/abbott/37168-20230421-042539B-011.fit,111.1845922,0,37168,409.62,329.06,62.492991,46.317204,316.675291,16.900263,0,311.434,23.034,29,134.917,3.284,1582.4,8.359,0.003,0.386,7.362,0,0.051213,287,0,0
/home/telescope/abbott/37168-20230421-042539B-012.fit,111.1846046,0,37168,409.2,331.6,62.811534,46.144105,316.391247,16.957929,0,381.267,22.912,17,134.854,3.28,1579.5,8.015,0.003,0.32,7.022,0,0.051213,287,0,-0.002
/home/telescope/abbott/37168-20230421-042539B-013.fit,111.184617,0,37168,409.22,332.86,63.131493,45.968131,316.103832,17.015752,0,409.061,23.224,15,134.79,3.276,1576.7,8.249,0.003,0.37,7.26,0,0.051213,287,0,0.004
/home/telescope/abbott/37168-20230421-042539B-014.fit,111.184627,0,37168,409.54,333.88,63.382262,45.828112,315.876623,17.06056,0,362.48,23.07,14,134.738,3.272,1574.4,8.232,0.003,0.329,7.246,0,0.051213,287,0,-0.002
/home/telescope/abbott/37168-20230421-042539B-015.fit,111.1846394,0,37168,407.83,335.08,63.701009,45.649946,315.587274,17.118527,0,400.552,23.221,14,134.67,3.267,1571.7,8.27,0.003,0.317,7.288,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-016.fit,111.1846519,0,37168,405.93,336.6,64.013717,45.470917,315.299599,17.17387,0,341.181,22.978,14,134.603,3.263,1568.9,8.214,0.003,0.521,7.236,0,0.051213,287,0,-0.001
/home/telescope/abbott/37168-20230421-042539B-017.fit,111.1846618,0,37168,406.39,337.39,64.265006,45.324837,315.066322,17.217824,0,332.733,23.09,21,134.548,3.259,1566.8,8.367,0.003,0.342,7.392,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-018.fit,111.1846742,0,37168,406.71,336.11,64.577937,45.142364,314.775003,17.273271,0,363.714,23.16,29,134.478,3.254,1564.1,8.317,0.003,0.419,7.346,0,0.051213,287,0,0.003
/home/telescope/abbott/37168-20230421-042539B-019.fit,111.1846842,0,37168,406.63,335.13,64.825918,44.995416,314.541949,17.316571,0,431.028,23.003,19,134.421,3.25,1562,7.98,0.003,0.367,7.012,0,0.051213,287,0,0.001
/home/telescope/abbott/37168-20230421-042539B-020.fit,111.1846966,0,37168,407.19,332.12,65.136353,44.809312,314.248066,17.370501,0,384.853,23.035,25,134.349,3.245,1559.4,8.129,0.003,0.304,7.164,0,0.051213,287,0,0.003
/home/telescope/abbott/37168-20230421-042539B-021.fit,111.184709,0,37168,407.4,330.96,65.444312,44.622348,313.954203,17.42369,0,407.235,23.014,14,134.276,3.24,1556.8,8.062,0.003,0.431,7.101,0,0.051213,287,0,0.001
/home/telescope/abbott/37168-20230421-042539B-022.fit,111.184719,0,37168,407.01,330.7,65.690689,44.472596,313.718661,17.46697,0,405.738,22.981,13,134.215,3.236,1554.8,8.022,0.003,0.549,7.064,0,0.051213,287,0,-0.001
/home/telescope/abbott/37168-20230421-042539B-024.fit,111.1847438,0,37168,405.27,336.08,66.302593,44.089474,313.123281,17.570737,0,368.763,23.181,35,134.062,3.226,1549.8,8.312,0.003,0.325,7.361,0,0.051213,287,0,0.003
/home/telescope/abbott/37168-20230421-042539B-025.fit,111.1847538,0,37168,403.95,338.46,66.545199,43.935104,312.884724,17.611616,0,407.924,23.158,22,134,3.222,1547.8,8.182,0.003,0.298,7.233,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-026.fit,111.1847662,0,37168,404.42,341.17,66.847791,43.740521,312.585112,17.662363,0,415.259,22.807,12,133.92,3.216,1545.4,7.827,0.003,0.339,6.882,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-027.fit,111.1847786,0,37168,404.58,342.52,67.149576,43.544006,312.283839,17.712595,0,447.671,23.12,15,133.839,3.211,1543,8.053,0.002,0.372,7.111,0,0.051213,287,0,0.003
/home/telescope/abbott/37168-20230421-042539B-028.fit,111.1847886,0,37168,405.51,342.8,67.388308,43.385787,312.042926,17.751421,0,407.737,23.042,18,133.774,3.206,1541.2,8.082,0.003,0.251,7.143,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-029.fit,111.184801,0,37168,404.87,345.82,67.686472,43.186752,311.740463,17.800038,0,415.596,23.28,19,133.692,3.201,1538.9,8.304,0.003,0.29,7.368,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-030.fit,111.1848134,0,37168,405.17,346.04,67.983243,42.987505,311.43804,17.848814,0,380.992,23.157,15,133.607,3.195,1536.6,8.274,0.003,0.391,7.341,0,0.051213,287,0,-0.001
/home/telescope/abbott/37168-20230421-042539B-031.fit,111.1848234,0,37168,404.93,346.87,68.221464,42.824878,311.192715,17.887135,0,319.705,23.18,13,133.538,3.19,1534.8,8.478,0.003,0.256,7.548,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-032.fit,111.1848358,0,37168,405,346.11,68.514888,42.622176,310.888181,17.933824,0,469.61,23.103,15,133.452,3.185,1532.6,7.97,0.002,0.408,7.043,0,0.051213,287,0,0
/home/telescope/abbott/37168-20230421-042539B-033.fit,111.1848482,0,37168,403.49,342.98,68.808233,42.416739,310.580958,17.979883,0,291.524,23.117,23,133.364,3.179,1530.4,8.525,0.004,0.282,7.601,0,0.051213,287,0,0.001
/home/telescope/abbott/37168-20230421-042539B-034.fit,111.1848582,0,37168,402.33,340.59,69.041707,42.252387,310.335423,18.016789,0,382.266,23.179,20,133.293,3.174,1528.7,8.29,0.003,0.339,7.368,0,0.051213,287,0,-0.001
/home/telescope/abbott/37168-20230421-042539B-035.fit,111.1848706,0,37168,402.32,339.09,69.333499,42.044001,310.025659,18.062072,0,414.845,23.285,27,133.202,3.168,1526.6,8.307,0.003,0.437,7.388,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-036.fit,111.184883,0,37168,403.52,340.86,69.622238,41.83479,309.716189,18.106094,0,409.702,23.337,28,133.111,3.162,1524.5,8.373,0.003,0.423,7.457,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-037.fit,111.184893,0,37168,403.13,343.35,69.852027,41.667072,309.468566,18.141129,0,376.735,23.206,24,133.037,3.157,1522.9,8.327,0.003,0.404,7.414,0,0.051213,287,0,0
/home/telescope/abbott/37168-20230421-042539B-038.fit,111.1849054,0,37168,403.58,347.07,70.139323,41.455417,309.156922,18.18468,0,440.344,23.003,26,132.943,3.151,1520.9,7.977,0.002,0.286,7.067,0,0.051213,287,0,0.001
/home/telescope/abbott/37168-20230421-042539B-039.fit,111.1849178,0,37168,403.48,350.12,70.424666,41.241481,308.843826,18.226715,0,348.985,22.936,25,132.848,3.145,1518.9,8.159,0.003,0.345,7.251,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-040.fit,111.1849278,0,37168,403.93,351.18,70.65015,41.072262,308.595981,18.260522,0,306.025,22.803,10,132.771,3.14,1517.4,8.188,0.004,0.485,7.283,0,0.051213,287,0,-0.003
/home/telescope/abbott/37168-20230421-042539B-041.fit,111.1849402,0,37168,403.3,352.71,70.935478,40.854771,308.279085,18.302243,0,365.72,22.871,17,132.673,3.133,1515.5,8.069,0.003,0.322,7.166,0,0.051213,287,0,0.003
/home/telescope/abbott/37168-20230421-042539B-042.fit,111.1849526,0,37168,403.03,353.82,71.215045,40.638085,307.965151,18.341917,0,347.345,22.816,15,132.575,3.127,1513.6,8.07,0.003,0.433,7.17,0,0.051213,287,0,0
/home/telescope/abbott/37168-20230421-042539B-043.fit,111.1849626,0,37168,401.78,354.97,71.439603,40.463132,307.711898,18.373958,0,315.786,22.875,14,132.495,3.121,1512.2,8.229,0.003,0.458,7.331,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-044.fit,111.184975,0,37168,401,355.11,71.717557,40.244366,307.396172,18.413145,0,310.368,22.834,14,132.394,3.115,1510.4,8.192,0.003,0.329,7.297,0,0.051213,287,0,0
/home/telescope/abbott/37168-20230421-042539B-045.fit,111.1849874,0,37168,401.82,353.2,71.995349,40.022495,307.077441,18.451352,0,315.823,22.64,19,132.292,3.108,1508.6,7.977,0.003,0.441,7.084,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-046.fit,111.1849974,0,37168,402.01,350.93,72.217225,39.843887,306.82136,18.481725,0,272.083,22.807,22,132.208,3.103,1507.2,8.311,0.004,0.26,7.42,0,0.051213,287,0,0.004
/home/telescope/abbott/37168-20230421-042539B-047.fit,111.1850098,0,37168,402.8,347.64,72.491175,39.621031,306.502824,18.518653,0,262.717,22.513,21,132.104,3.096,1505.5,8.062,0.004,0.288,7.174,0,0.051213,287,0,0.003
/home/telescope/abbott/37168-20230421-042539B-048.fit,111.1850197,0,37168,402.88,348.17,72.708506,39.441656,306.247622,18.547072,0,258.996,22.339,13,132.02,3.091,1504.2,7.917,0.004,0.313,7.03,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-049.fit,111.1850322,0,37168,403.14,349.77,72.979395,39.216708,305.927978,18.582488,0,336.658,22.683,28,131.914,3.084,1502.6,7.981,0.003,0.308,7.097,0,0.051213,287,0,-0.001
/home/telescope/abbott/37168-20230421-042539B-050.fit,111.1850446,0,37168,403.54,353.22,73.250277,38.988819,305.605386,18.617075,0,243.975,22.483,12,131.806,3.077,1501,8.16,0.004,0.319,7.278,0,0.051213,287,0,0.002
/home/telescope/abbott/37168-20230421-042539B-051.fit,111.1850545,0,37168,402.57,356.15,73.464976,38.807274,305.348619,18.644554,0,252.103,22.63,25,131.718,3.071,1499.8,8.278,0.004,0.366,7.398,0,0.051213,287,0,0
/home/telescope/abbott/37168-20230421-042539B-052.fit,111.185067,0,37168,402.12,357.94,73.733397,38.576409,305.023873,18.677427,0,215.365,22.598,23,131.608,3.064,1498.3,8.41,0.005,0.416,7.532,0,0.051213,287,0,0.004
/home/telescope/abbott/37168-20230421-042539B-053.fit,111.1850794,0,37168,401.06,358.99,73.998075,38.347924,304.702543,18.710156,0,218.217,22.268,14,131.497,3.057,1496.8,8.074,0.005,0.229,7.198,0,0.051213,287,0,-0.001
/home/telescope/abbott/37168-20230421-042539B-054.fit,111.1850893,0,37168,400.25,360.58,74.209966,38.161713,304.442158,18.735047,0,227.95,22.519,22,131.407,3.051,1495.7,8.263,0.005,0.53,7.389,0,0.051213,287,0,0.001
/home/telescope/abbott/37168-20230421-042539B-055.fit,111.1851018,0,37168,401.07,361.86,74.473303,37.928733,304.116845,18.765805,0,224.162,22.522,16,131.293,3.044,1494.3,8.282,0.005,0.325,7.41,0,0.051213,287,0,0.001
/home/telescope/abbott/37168-20230421-042539B-056.fit,111.1851142,0,37168,401.89,360.92,74.735186,37.695295,303.791415,18.79618,0,233.621,22.637,20,131.178,3.037,1492.9,8.393,0.005,0.409,7.523,0,0.051213,287,0,0
/home/telescope/abbott/37168-20230421-042539B-057.fit,111.1851241,0,37168,401.78,359.23,74.943996,37.507086,303.52985,18.819766,0,245.125,22.913,18,131.085,3.031,1491.9,8.593,0.004,0.439,7.724,0,0.051213,287,0,0.001
/home/telescope/abbott/37168-20230421-042539B-058.fit,111.1851366,0,37168,402.74,355.64,75.203201,37.269777,303.201624,18.847606,0,272.006,22.448,21,130.969,3.023,1490.6,8.059,0.004,0.439,7.192,0,0.051213,287,0,0.003
/home/telescope/abbott/37168-20230421-042539B-059.fit,111.185149,0,37168,403.28,352.42,75.461154,37.032727,302.873811,18.875566,0,209.911,22.433,19,130.85,3.016,1489.4,8.274,0.005,0.31,7.409,0,0.051213,287,0,0.004
/home/telescope/abbott/37168-20230421-042539B-060.fit,111.1851589,0,37168,402.89,353.66,75.66647,36.842543,302.611304,18.897484,0,227.573,22.203,14,130.755,3.01,1488.4,7.974,0.005,0.414,7.11,0,0.051213,287,0,0.003
